/etc/tejas/mem_watch_output.txt is not created so creating it. starting at Tue Feb 17 16:39:36 IST 2015
Memory Changes in every 5m interval
MemTotal: MemFree: Buffers: Cached: SwapCached: Active: Inactive: SwapTotal: SwapFree: Dirty: Writeback: AnonPages: Mapped: Slab: SReclaimable: SUnreclaim: PageTables: NFS_Unstable: Bounce: WritebackTmp: CommitLimit: Committed_AS: VmallocTotal: VmallocUsed: VmallocChunk: 
509144 20768 45148 337168 0 264380 164712 0 0 3108 0 46792 47500 51084 44276 6808 1412 0 0 0 254572 655444 768988 17460 751488 
509144 13008 45152 343600 0 272160 164712 0 0 1032 0 48136 47728 51208 44284 6924 1412 0 0 0 254572 657012 768988 17460 751488 
509144 15552 45152 339760 0 269740 164720 0 0 1036 0 49564 47776 51108 44280 6828 1412 0 0 0 254572 658592 768988 17460 751488 
509144 18552 45176 339476 0 264316 167112 0 0 3472 0 46792 47500 51072 44280 6792 1412 0 0 0 254572 655444 768988 17460 751488 
509144 12388 45176 342860 0 272748 164728 0 0 12 0 49456 47728 51164 44284 6880 1412 0 0 0 254572 658420 768988 17460 751488 
509144 18520 45176 339312 0 266532 164732 0 0 916 0 46792 47500 51120 44284 6836 1412 0 0 0 254572 655444 768988 17460 751488 
509144 20008 45176 337824 0 265044 164732 0 0 932 0 46792 47500 51120 44288 6832 1412 0 0 0 254572 655444 768988 17460 751488 
509144 13180 45176 342028 0 272044 164740 0 0 668 0 49596 47776 51128 44284 6844 1412 0 0 0 254572 658848 768988 17460 751488 
509144 16620 45176 338972 0 268644 164740 0 0 12 0 49252 47728 51160 44284 6876 1412 0 0 0 254572 658164 768988 17460 751488 
509144 17856 45176 339780 0 266988 164744 0 0 772 720 46792 47500 51296 44284 7012 1412 0 0 0 254572 655444 768988 17460 751488 
509144 17396 45176 340432 0 267640 164744 0 0 876 0 46792 47500 51124 44284 6840 1412 0 0 0 254572 655444 768988 17460 751488 
509144 20016 45176 337812 0 265020 164748 0 0 20 0 46796 47500 51112 44284 6828 1412 0 0 0 254572 655444 768988 17460 751488 
509144 15504 45200 339732 0 269632 164756 0 0 6132 0 49472 47732 51164 44284 6880 1412 0 0 0 254572 658300 768988 17460 751488 
509144 13768 45200 341412 0 271332 164760 0 0 104 0 49496 47732 51164 44284 6880 1412 0 0 0 254572 658556 768988 17460 751488 
509144 16412 45200 338764 0 268740 164764 0 0 788 0 49556 47776 51124 44284 6840 1412 0 0 0 254572 658592 768988 17460 751488 
509144 11084 45200 340696 0 272320 166480 0 0 2644 340 52920 47844 51288 44284 7004 1452 0 0 0 254572 663340 768988 17460 751488 
509144 14668 45200 340456 0 270452 164768 0 0 8 0 49580 47776 51128 44284 6844 1412 0 0 0 254572 658848 768988 17460 751488 
509144 18636 45200 336644 0 266580 164776 0 0 948 0 49528 47776 51136 44284 6852 1412 0 0 0 254572 658592 768988 17460 751488 
509144 16092 45200 339664 0 269008 164776 0 0 860 0 48936 47728 51200 44284 6916 1412 0 0 0 254572 657908 768988 17460 751488 
509144 15884 45200 339372 0 269244 164780 0 0 880 0 49468 47732 51148 44284 6864 1412 0 0 0 254572 658300 768988 17460 751488 
509144 19108 45200 336140 0 265964 164780 0 0 772 0 49420 47732 51152 44284 6868 1412 0 0 0 254572 658300 768988 17460 751488 
509144 15084 45200 340176 0 269936 164784 0 0 1264 0 49360 47728 51400 44284 7116 1412 0 0 0 254572 658164 768988 17460 751488 
509144 15100 45200 340176 0 269968 164788 0 0 1760 0 49396 47728 51180 44284 6896 1412 0 0 0 254572 658164 768988 17460 751488 
509144 18920 45200 337220 0 266124 164792 0 0 20 0 48512 47728 51388 44284 7104 1412 0 0 0 254572 657268 768988 17460 751488 
509144 14924 45204 342884 0 270068 164800 0 0 5556 0 46796 47500 51120 44284 6836 1412 0 0 0 254572 655444 768988 17460 751488 
509144 19000 45204 338820 0 266004 164800 0 0 1056 0 46796 47500 51132 44284 6848 1412 0 0 0 254572 655444 768988 17460 751488 
509144 20628 45212 337176 0 264356 164812 0 0 4 0 46796 47568 51116 44284 6832 1412 0 0 0 254572 655444 768988 17460 751488 
509144 14504 45404 336828 0 274908 160348 0 0 0 20 53040 49088 51488 44476 7012 1420 0 0 0 254572 661912 768988 17460 751488 
509144 7652 45540 335388 0 283424 158560 0 0 872 0 61072 49176 51448 44504 6944 1456 0 0 0 254572 671692 768988 17460 751488 
509144 10320 45596 332660 0 284492 154700 0 0 116 40 60952 49092 51484 44616 6868 1424 0 0 0 254572 670156 768988 17460 751488 
509144 10608 45756 329092 0 289632 149176 0 0 1136 40 63976 49092 51592 44768 6824 1428 0 0 0 254572 673156 768988 17460 751488 
509144 14180 45812 323872 0 289388 145752 0 0 60 0 65472 49180 51660 44816 6844 1428 0 0 0 254572 674752 768988 17460 751488 
509144 19092 45816 320784 0 284936 145320 0 0 296 0 63672 49132 51852 44820 7032 1428 0 0 0 254572 672660 768988 17460 751488 
509144 17992 45848 321076 0 286096 145224 0 0 1224 0 64412 49132 51740 44824 6916 1428 0 0 0 254572 673172 768988 17460 751488 
509144 13884 45848 324260 0 290364 145108 0 0 1616 0 65380 49136 51700 44824 6876 1428 0 0 0 254572 674460 768988 17460 751488 
509144 15380 45848 322728 0 288900 145016 0 0 24 0 65356 49136 51692 44824 6868 1428 0 0 0 254572 674204 768988 17460 751488 
509144 17296 45848 323500 0 287028 144992 0 0 3836 0 62688 48904 51644 44820 6824 1428 0 0 0 254572 671348 768988 17460 751488 
509144 14800 45848 323032 0 289520 144952 0 0 1432 0 65608 49216 51652 44820 6832 1464 0 0 0 254572 674916 768988 17460 751488 
509144 20008 45848 320684 0 284284 144920 0 0 80 0 62688 48904 51664 44820 6844 1428 0 0 0 254572 671348 768988 17460 751488 
509144 16024 45872 323808 0 288384 144924 0 0 2712 0 63644 49132 51720 44820 6900 1428 0 0 0 254572 672660 768988 17460 751488 
509144 15428 45872 322652 0 289032 144928 0 0 908 0 65452 49180 51636 44808 6828 1428 0 0 0 254572 674496 768988 17460 751488 
509144 16520 45872 321624 0 287896 144924 0 0 596 0 65340 49136 51668 44808 6860 1428 0 0 0 254572 674204 768988 17460 751488 
509144 13700 45904 323964 0 290812 144928 0 0 528 0 65888 49212 51624 44808 6816 1464 0 0 0 254572 676896 768988 17460 751488 
509144 15280 45904 322780 0 289188 144932 0 0 1108 0 65452 49180 51664 44808 6856 1428 0 0 0 254572 674496 768988 17460 751488 
509144 21636 45904 319040 0 282640 144976 0 0 1436 0 62688 48904 51624 44808 6816 1428 0 0 0 254572 671348 768988 17460 751488 
509144 16752 45904 323468 0 287804 144932 0 0 1040 0 63380 49132 51836 44808 7028 1428 0 0 0 254572 672148 768988 17460 751488 
509144 17188 45908 323472 0 287120 144932 0 0 480 0 62688 48904 51716 44908 6808 1432 0 0 0 254572 671348 768988 17460 751488 
509144 15604 45908 321488 0 288640 144932 0 0 376 0 66192 49220 51916 44908 7008 1464 0 0 0 254572 677024 768988 17460 751488 
509144 11852 45912 326680 0 292384 144936 0 0 2580 0 64744 49132 51968 44908 7060 1428 0 0 0 254572 673812 768988 17460 751488 
509144 15084 45912 324204 0 289112 144940 0 0 1640 0 63952 49132 51940 44908 7032 1428 0 0 0 254572 672916 768988 17460 751488 
509144 18388 45912 322240 0 285880 144944 0 0 472 0 62688 48904 51760 44912 6848 1428 0 0 0 254572 671348 768988 17460 751488 
509144 12048 45940 325888 0 292264 144944 0 0 3132 0 65396 49136 51776 44908 6868 1428 0 0 0 254572 674460 768988 17460 751488 
509144 15552 45944 325024 0 288692 144948 0 0 180 0 62688 48904 51752 44908 6844 1428 0 0 0 254572 671348 768988 17460 751488 
509144 18256 45944 322288 0 285956 144952 0 0 1204 0 62692 48904 51772 44912 6860 1428 0 0 0 254572 671348 768988 17460 751488 
509144 8520 45952 324232 0 295764 144956 0 0 572 0 70552 49212 51860 44908 6952 1464 0 0 0 254572 681056 768988 17460 751488 
509144 15668 45952 324872 0 288540 144960 0 0 1000 0 62692 48904 51748 44912 6836 1428 0 0 0 254572 671348 768988 17460 751488 
509144 15744 45952 322728 0 288520 144960 0 0 412 0 64816 49132 51804 44912 6892 1428 0 0 0 254572 673812 768988 17460 751488 
509144 16360 45952 323996 0 287660 144964 0 0 980 916 62692 48904 51936 44908 7028 1428 0 0 0 254572 671348 768988 17460 751488 
509144 13180 45952 324568 0 292368 143752 0 0 40 0 65616 49200 51744 44908 6836 1448 0 0 0 254572 675108 768988 17460 751488 
509144 16148 45952 321692 0 289368 143720 0 0 988 0 65460 49180 51780 44908 6872 1428 0 0 0 254572 674496 768988 17460 751488 
509144 15916 45976 324572 0 288588 144636 0 0 6256 392 62692 48904 51756 44908 6848 1428 0 0 0 254572 671348 768988 17460 751488 
509144 13444 45976 324404 0 292156 143700 0 0 1192 308 65492 49180 51748 44908 6840 1428 0 0 0 254572 674752 768988 17460 751488 
509144 18588 45980 321652 0 286892 143708 0 0 740 0 62984 49132 51908 44908 7000 1428 0 0 0 254572 671876 768988 17460 751488 
509144 15676 45980 324832 0 289780 143708 0 0 952 0 62692 48904 51744 44908 6836 1428 0 0 0 254572 671348 768988 17460 751488 
509144 16156 45980 322876 0 289428 143712 0 0 872 0 64300 49132 51768 44908 6860 1428 0 0 0 254572 673172 768988 17460 751488 
509144 20644 45980 319824 0 284940 143712 0 0 4 0 62864 49132 51760 44908 6852 1428 0 0 0 254572 671876 768988 17460 751488 
509144 14264 45980 324508 0 290804 143716 0 0 1564 2064 64048 49132 52468 44908 7560 1428 0 0 0 254572 672916 768988 17460 751488 
509144 16720 45980 321600 0 290076 142468 0 0 812 0 64980 49132 51880 44916 6964 1428 0 0 0 254572 673812 768988 17460 751488 
509144 18736 45980 319228 0 288064 142472 0 0 0 0 65344 49136 51804 44916 6888 1428 0 0 0 254572 674204 768988 17460 751488 
509144 15420 46008 324996 0 291212 142468 0 0 4852 0 62692 48904 51756 44920 6836 1428 0 0 0 254572 671348 768988 17460 751488 
509144 19404 46008 321060 0 287284 142460 0 0 720 0 62692 48904 51744 44920 6824 1428 0 0 0 254572 671348 768988 17460 751488 
509144 19032 46008 318888 0 287856 142460 0 0 800 0 65436 49180 51748 44920 6828 1428 0 0 0 254572 674496 768988 17460 751488 
509144 7156 46008 323464 0 299696 142456 0 0 696 0 72696 49212 51836 44920 6916 1464 0 0 0 254572 683588 768988 17460 751488 
509144 16420 46008 321384 0 290376 142464 0 0 188 0 65464 49180 51756 44920 6836 1428 0 0 0 254572 674496 768988 17460 751488 
509144 20804 46008 318520 0 285896 142468 0 0 2024 0 63852 49132 51864 44920 6944 1428 0 0 0 254572 672660 768988 17460 751488 
509144 13908 46040 325016 0 292912 142468 0 0 1260 0 64340 49132 51960 44924 7036 1428 0 0 0 254572 673172 768988 17460 751488 
509144 16388 46040 321356 0 290372 142472 0 0 1364 0 65464 49180 51792 44924 6868 1428 0 0 0 254572 674496 768988 17460 751488 
509144 18512 46040 320872 0 288232 142476 0 0 5200 0 63812 49132 51852 44924 6928 1428 0 0 0 254572 672660 768988 17460 751488 
509144 16188 46040 324228 0 290464 142480 0 0 244 0 62692 48904 51748 44924 6824 1428 0 0 0 254572 671348 768988 17460 751488 
509144 17660 46040 320144 0 289140 142484 0 0 1188 0 65456 49180 51756 44924 6832 1428 0 0 0 254572 674496 768988 17460 751488 
509144 20548 46040 319240 0 286116 142484 0 0 380 0 63336 49132 51980 44924 7056 1428 0 0 0 254572 672148 768988 17460 751488 
509144 14272 46040 323436 0 292468 142488 0 0 1076 0 65496 49180 51808 44924 6884 1428 0 0 0 254572 674752 768988 17460 751488 
509144 19528 46040 320964 0 287192 142488 0 0 564 0 62692 48904 51748 44924 6824 1428 0 0 0 254572 671348 768988 17460 751488 
509144 16372 46040 321436 0 290284 142496 0 0 2552 932 65320 49132 52080 44924 7156 1428 0 0 0 254572 674324 768988 17460 751488 
509144 9544 46064 322756 0 297240 142496 0 0 8 0 70932 49248 51812 44924 6888 1464 0 0 0 254572 682128 768988 17460 751488 
509144 19396 46064 321012 0 287252 142500 0 0 368 0 62692 48904 51752 44924 6828 1428 0 0 0 254572 671348 768988 17460 751488 
509144 15628 46064 322176 0 291104 142504 0 0 3852 0 65384 49136 51820 44924 6896 1428 0 0 0 254572 674460 768988 17460 751488 
509144 15304 46072 322416 0 291448 142508 0 0 1028 0 65484 49180 51756 44924 6832 1428 0 0 0 254572 674752 768988 17460 751488 
509144 21116 46072 319236 0 285472 142512 0 0 1472 0 62692 48904 51772 44924 6848 1428 0 0 0 254572 671348 768988 17460 751488 
509144 10868 46072 321188 0 293172 145220 0 0 4556 0 71148 49248 51852 44924 6928 1468 0 0 0 254572 681572 768988 17460 751488 
509144 16960 46072 321064 0 289732 142516 0 0 1712 0 65128 49132 51984 44924 7060 1428 0 0 0 254572 674068 768988 17460 751488 
509144 12156 46072 319636 0 294352 142516 0 0 1004 0 71176 49248 51804 44924 6880 1464 0 0 0 254572 681216 768988 17460 751488 
509144 17604 46072 322672 0 289084 142524 0 0 1700 0 62880 49132 51884 44924 6960 1428 0 0 0 254572 671876 768988 17460 751488 
509144 16388 46092 321424 0 288836 144128 0 0 3252 0 65464 49180 51792 44924 6868 1428 0 0 0 254572 674496 768988 17460 751488 
509144 20892 46092 319448 0 285688 142528 0 0 228 0 62692 48904 51748 44924 6824 1428 0 0 0 254572 671348 768988 17460 751488 
509144 15172 46092 322680 0 291616 142532 0 0 1976 0 65392 49136 51764 44924 6840 1428 0 0 0 254572 674460 768988 17460 751488 
509144 17668 46092 322776 0 289008 142536 0 0 1360 0 62692 48904 51756 44924 6832 1428 0 0 0 254572 671348 768988 17460 751488 
509144 19024 46092 321320 0 287548 142540 0 0 896 0 62692 48904 51764 44924 6840 1428 0 0 0 254572 671348 768988 17460 751488 
509144 13528 46092 325092 0 292224 143544 0 0 3172 0 64600 49132 51892 45008 6884 1428 0 0 0 254572 673556 768988 17460 751488 
509144 79192 46176 258452 0 192932 177176 0 0 20748 0 65496 49172 51760 44816 6944 1428 0 0 0 254572 674752 768988 17460 751488 
509144 33220 46176 304288 0 270968 144628 0 0 6892 0 65148 49136 52320 45416 6904 1428 0 0 0 254572 674204 768988 17460 751488 
509144 25696 46176 311604 0 280196 142616 0 0 4 0 65048 49132 52588 45644 6944 1428 0 0 0 254572 674068 768988 17460 751488 
509144 27960 46176 311608 0 277840 142620 0 0 8 0 62692 48904 52472 45644 6828 1428 0 0 0 254572 671348 768988 17460 751488 
509144 83444 46176 254396 0 182816 182860 0 0 5820 0 65120 49172 51856 44816 7040 1428 0 0 0 254572 674240 768988 17460 751488 
509144 85976 46176 254400 0 220628 142624 0 0 20 0 62692 48904 51668 44816 6852 1428 0 0 0 254572 671348 768988 17460 751488 
509144 84284 46176 254408 0 222372 142632 0 0 24 0 64436 49132 51752 44816 6936 1428 0 0 0 254572 673172 768988 17460 751488 
509144 85984 46176 254408 0 220628 142632 0 0 8 0 62692 48904 51660 44816 6844 1428 0 0 0 254572 671348 768988 17460 751488 
509144 16728 46176 320720 0 289608 142636 0 0 14308 0 65364 49136 52232 45320 6912 1428 0 0 0 254572 674204 768988 17460 751488 
509144 6020 38072 329180 0 332708 104532 0 0 184 0 70004 49248 57712 50456 7256 1464 0 0 0 254572 680692 768988 17460 751488 
509144 15660 15152 342628 0 370824 49656 0 0 9156 220 62716 49072 64968 56996 7972 1428 0 0 0 254572 671352 768988 17460 751488 
509144 12024 5296 347276 0 345772 73560 0 0 9188 448 66776 49180 69616 61116 8500 1432 0 0 0 254572 675936 768988 17460 751488 
509144 4004 7332 340600 0 303940 120720 0 0 12228 1252 76744 49264 72588 63760 8828 1480 0 0 0 254572 687500 768988 17460 751488 
509144 4336 8444 339496 0 239344 184440 0 0 1172 0 75860 49248 73184 64504 8680 1476 0 0 0 254572 687068 768988 17460 751488 
509144 17200 6068 328684 0 229628 181544 0 0 5560 0 76436 49256 72852 64132 8720 1480 0 0 0 254572 687448 768988 17460 751488 
509144 18148 7888 325136 0 199912 209848 0 0 4832 0 76752 49264 73424 64852 8572 1480 0 0 0 254572 687448 768988 17460 751488 
509144 11860 9608 329464 0 196140 219732 0 0 2084 928 76816 49256 73564 65044 8520 1480 0 0 0 254572 687448 768988 17460 751488 
509144 4600 10720 335084 0 209756 214500 0 0 5460 64 78468 49328 72192 63776 8416 1500 0 0 0 254572 689920 768988 17460 751488 
509144 4344 11480 332152 0 204288 216736 0 0 1328 0 77408 49240 75928 67548 8380 1476 0 0 0 254572 688612 768988 17460 751488 
509144 16660 11024 322228 0 183680 227040 0 0 2976 0 77484 49256 73936 65620 8316 1480 0 0 0 254572 688224 768988 17460 751488 
509144 4988 11160 333376 0 192492 233000 0 0 3792 0 80972 49212 70804 62488 8316 1476 0 0 0 254572 691792 768988 17460 751488 
509144 19432 11964 317936 0 171544 236840 0 0 9556 0 78500 49256 73408 65100 8308 1480 0 0 0 254572 689428 768988 17460 751488 
509144 11576 12520 329300 0 172408 241324 0 0 4 0 71928 49248 75952 67720 8232 1468 0 0 0 254572 682424 768988 17460 751488 
509144 23852 11556 313952 0 178616 225100 0 0 4544 0 78224 49256 73696 65552 8144 1480 0 0 0 254572 689000 768988 17460 751488 
509144 4616 11860 332408 0 174688 247996 0 0 744 0 78432 49212 74008 65860 8148 1476 0 0 0 254572 689244 768988 17460 751488 
509144 16116 10128 333820 0 149296 262516 0 0 7952 0 67880 49180 73148 64972 8176 1432 0 0 0 254572 676960 768988 17460 751488 
509144 10736 11596 326168 0 163568 252648 0 0 10036 772 78468 49256 74252 66036 8216 1480 0 0 0 254572 689000 768988 17460 751488 
509144 4384 11828 340228 0 144464 284712 0 0 3852 0 77136 49248 67388 59320 8068 1476 0 0 0 254572 688192 768988 17460 751488 
509144 3632 12684 328516 0 153128 271964 0 0 4 0 83908 49248 72584 64524 8060 1480 0 0 0 254572 695068 768988 17460 751488 
509144 9320 11448 334148 0 142516 279984 0 0 1896 0 76920 49192 69448 61388 8060 1484 0 0 0 254572 687824 768988 17460 751488 
509144 9652 11204 329464 0 147508 272612 0 0 8264 0 79468 49256 71564 63460 8104 1480 0 0 0 254572 690328 768988 17460 751488 
509144 22348 12808 313732 0 149256 256808 0 0 5184 0 79540 49256 72836 64788 8048 1480 0 0 0 254572 690328 768988 17460 751488 
509144 19372 12352 319368 0 145276 265356 0 0 11564 0 78928 49256 71304 63292 8012 1480 0 0 0 254572 689644 768988 17460 751488 
509144 10848 13120 331716 0 142912 274368 0 0 108 0 72460 49248 73100 65152 7948 1468 0 0 0 254572 683420 768988 17460 751488 
509144 7284 13728 323612 0 150224 266376 0 0 8140 840 79276 49256 77428 69292 8136 1480 0 0 0 254572 689776 768988 17460 751488 
509144 17048 12068 330008 0 138296 272816 0 0 4040 0 69052 49248 73084 65184 7900 1468 0 0 0 254572 679652 768988 17460 751488 
509144 14100 13164 320668 0 150152 263532 0 0 11540 0 79868 49264 73580 65576 8004 1480 0 0 0 254572 689920 768988 17460 751488 
509144 15544 12368 331640 0 136304 275788 0 0 9400 0 68100 49180 73416 65636 7780 1432 0 0 0 254572 677216 768988 17460 751488 
509144 6180 13300 326728 0 149480 269884 0 0 6632 0 79352 49256 75752 67980 7772 1480 0 0 0 254572 689776 768988 17460 751488 
509144 3636 13248 326160 0 145824 274996 0 0 5396 1096 81428 49212 76516 68700 7816 1476 0 0 0 254572 692084 768988 17460 751488 
509144 19668 11580 327900 0 127240 281060 0 0 16 0 68836 49248 73080 65460 7620 1468 0 0 0 254572 679652 768988 17460 751488 
509144 8616 12488 326852 0 141496 277316 0 0 8580 0 79488 49256 73812 66220 7592 1480 0 0 0 254572 689776 768988 17460 751488 
509144 32532 11996 305136 0 141236 256232 0 0 13872 0 80352 49264 71208 63660 7548 1480 0 0 0 254572 690604 768988 17460 751488 
509144 10924 12916 323120 0 144624 271432 0 0 13540 0 80036 49256 74256 66728 7528 1480 0 0 0 254572 690460 768988 17460 751488 
509144 29200 13556 301152 0 144340 250364 0 0 5028 0 80012 49248 77056 69592 7464 1476 0 0 0 254572 690200 768988 17460 751488 
509144 11840 13136 325328 0 139052 279532 0 0 2924 0 80136 49248 70928 63476 7452 1480 0 0 0 254572 690460 768988 17460 751488 
509144 10460 13836 324516 0 141160 277320 0 0 7812 0 80144 49256 72284 64820 7464 1480 0 0 0 254572 690460 768988 17460 751488 
509144 4056 13380 333816 0 137980 285848 0 0 6584 4268 76648 49240 73188 64888 8300 1476 0 0 0 254572 686884 768988 17460 751488 
509144 19728 12820 315976 0 142436 266752 0 0 15348 1008 80408 49264 72412 64936 7476 1480 0 0 0 254572 690604 768988 17460 751488 
509144 19388 13788 312224 0 144316 261772 0 0 9128 0 80092 49256 75812 68388 7424 1480 0 0 0 254572 690460 768988 17460 751488 
509144 4184 12948 329768 0 140900 278612 0 0 7700 3476 76812 49240 77540 69412 8128 1476 0 0 0 254572 687140 768988 17460 751488 
509144 12196 13248 323552 0 139996 276948 0 0 4712 4 80160 49256 72220 64824 7396 1480 0 0 0 254572 690460 768988 17460 751488 
509144 3632 13252 329996 0 142424 281604 0 0 5084 532 80796 49212 73480 66072 7408 1476 0 0 0 254572 691188 768988 17460 751488 
509144 9848 12108 335636 0 131984 287488 0 0 352 0 71744 49248 72112 64780 7332 1468 0 0 0 254572 682252 768988 17460 751488 
509144 4140 13232 328972 0 144188 277852 0 0 15084 408 79852 49264 75104 67672 7432 1480 0 0 0 254572 689776 768988 17460 751488 
509144 4500 13104 338728 0 131620 290032 0 0 8420 0 69836 49212 74828 67540 7288 1464 0 0 0 254572 680272 768988 17460 751488 
509144 9972 13116 325928 0 140296 278232 0 0 1312 0 79500 49248 72392 65176 7216 1476 0 0 0 254572 689516 768988 17460 751488 
509144 13428 13400 338256 0 126092 288624 0 0 18908 456 63076 49132 72896 65668 7228 1428 0 0 0 254572 671876 768988 17460 751488 
509144 14712 12368 333304 0 130204 283712 0 0 6296 0 68260 49180 72468 65232 7236 1432 0 0 0 254572 677216 768988 17460 751488 
509144 21240 13148 308772 0 147572 258984 0 0 3136 0 84652 49248 73100 65984 7116 1480 0 0 0 254572 695232 768988 17460 751488 
509144 8468 13332 328140 0 139948 277868 0 0 5584 496 76360 49248 75004 67876 7128 1476 0 0 0 254572 686628 768988 17460 751488 
509144 12676 13236 322724 0 140976 274692 0 0 7892 0 79724 49264 72876 65804 7072 1480 0 0 0 254572 690264 768988 17460 751488 
509144 7740 13596 327280 0 144624 275560 0 0 20 0 79324 49248 73364 66316 7048 1476 0 0 0 254572 690008 768988 17460 751488 
509144 5104 12852 327564 0 143764 281164 0 0 6692 500 84528 49212 70840 63764 7076 1480 0 0 0 254572 695100 768988 17460 751488 
509144 12032 13652 321648 0 145776 269968 0 0 9420 0 80460 49264 73500 66424 7076 1480 0 0 0 254572 690604 768988 17460 751488 
509144 28788 13832 302064 0 145332 250668 0 0 6384 0 80120 49248 76156 69132 7024 1476 0 0 0 254572 690200 768988 17460 751488 
509144 3816 13224 334232 0 137436 289120 0 0 15444 1940 79116 49240 71048 63724 7324 1480 0 0 0 254572 689444 768988 17460 751488 
509144 14800 14036 319820 0 141652 272252 0 0 6964 0 80064 49256 72520 65544 6976 1480 0 0 0 254572 690460 768988 17460 751488 
509144 3888 12180 337584 0 140552 286652 0 0 8956 0 77456 49240 70168 63180 6988 1476 0 0 0 254572 687908 768988 17460 751488 
509144 28564 13460 306360 0 143528 256676 0 0 13444 0 80400 49264 72532 65572 6960 1480 0 0 0 254572 690604 768988 17460 751488 
509144 3840 13848 327604 0 146584 274936 0 0 8416 0 80084 49256 76000 68984 7016 1480 0 0 0 254572 690460 768988 17460 751488 
509144 4688 12844 344464 0 130100 295456 0 0 7712 3780 68264 49212 70704 63048 7656 1468 0 0 0 254572 679204 768988 17460 751488 
509144 12724 13392 325660 0 137816 278320 0 0 556 0 77100 49248 72444 65532 6912 1476 0 0 0 254572 688256 768988 17460 751488 
509144 4168 13564 346476 0 129836 293560 0 0 19100 472 63372 49132 73308 66352 6956 1428 0 0 0 254572 672404 768988 17460 751488 
509144 4244 13056 332540 0 142900 282184 0 0 7104 172 79504 49256 71904 64928 6976 1480 0 0 0 254572 689776 768988 17460 751488 
509144 8708 13528 329144 0 142308 276320 0 0 0 0 75972 49248 73892 66932 6960 1476 0 0 0 254572 686792 768988 17460 751488 
509144 4400 12932 345004 0 129520 297388 0 0 7284 540 68988 49212 69788 62848 6940 1468 0 0 0 254572 679520 768988 17460 751488 
509144 19792 13264 326748 0 131300 276940 0 0 1776 0 68244 49180 73012 66096 6916 1432 0 0 0 254572 677216 768988 17460 751488 
509144 3656 13668 347544 0 125068 299468 0 0 14052 484 63340 49132 73092 66144 6948 1428 0 0 0 254572 672404 768988 17460 751488 
509144 22256 12860 309092 0 146136 260356 0 0 5128 0 84556 49248 72040 65160 6880 1480 0 0 0 254572 695232 768988 17460 751488 
509144 16272 13244 318468 0 143608 267504 0 0 11468 0 79416 49256 73824 66916 6908 1480 0 0 0 254572 689776 768988 17460 751488 
509144 11840 13760 326964 0 138576 273748 0 0 936 0 71616 49248 77044 70164 6880 1472 0 0 0 254572 682252 768988 17460 751488 
509144 3996 13104 333100 0 138412 286920 0 0 10220 7940 79144 49240 71932 63528 8404 1480 0 0 0 254572 689636 768988 17460 751488 
509144 15152 13428 328072 0 135176 278228 0 0 3616 1188 71920 49248 72648 65632 7016 1468 0 0 0 254572 682644 768988 17460 751488 
509144 4724 13288 334288 0 139804 284408 0 0 18688 624 76652 49248 72064 65160 6904 1476 0 0 0 254572 686884 768988 17460 751488 
509144 23604 13592 312120 0 142260 263148 0 0 13412 0 79712 49264 72308 65468 6840 1480 0 0 0 254572 690132 768988 17460 751488 
509144 9872 13688 328852 0 141460 275512 0 0 832 0 74448 49248 74384 67576 6808 1468 0 0 0 254572 685336 768988 17460 751488 
509144 3904 12840 329652 0 145584 280272 0 0 11220 620 83380 49212 71416 64556 6860 1488 0 0 0 254572 694132 768988 17460 751488 
509144 15940 13632 326092 0 134228 278692 0 0 4 0 73212 49248 72400 65564 6836 1468 0 0 0 254572 684104 768988 17460 751488 
509144 3732 13732 334192 0 138308 284176 0 0 12016 5244 74576 49240 75004 67100 7904 1476 0 0 0 254572 684708 768988 17460 751488 
509144 15824 12844 329644 0 134628 278504 0 0 3040 0 70660 49248 72320 65488 6832 1468 0 0 0 254572 681376 768988 17460 751488 
509144 13932 13616 319432 0 145636 267476 0 0 15012 0 80080 49256 74216 67356 6860 1480 0 0 0 254572 690460 768988 17460 751488 
509144 3652 13636 332312 0 139144 282888 0 0 7704 1932 76100 49240 75620 68400 7220 1476 0 0 0 254572 686372 768988 17460 751488 
509144 14676 13328 326844 0 135112 279276 0 0 4276 480 74232 49248 72280 65416 6864 1468 0 0 0 254572 685144 768988 17460 751488 
509144 19992 13892 320252 0 137712 270536 0 0 11784 444 74120 49240 73108 66224 6884 1476 0 0 0 254572 684436 768988 17460 751488 
509144 3980 12840 332668 0 141928 283044 0 0 8444 0 79480 49256 72316 65432 6884 1480 0 0 0 254572 689776 768988 17460 751488 
509144 29788 13544 304712 0 144380 253688 0 0 9428 0 79828 49264 73140 66276 6864 1480 0 0 0 254572 689920 768988 17460 751488 
509144 4608 13628 333260 0 139900 281548 0 0 20448 464 74576 49240 75276 68384 6892 1476 0 0 0 254572 684708 768988 17460 751488 
509144 14776 12700 322332 0 140000 274508 0 0 13232 0 79492 49256 72072 65184 6888 1480 0 0 0 254572 689776 768988 17460 751488 
509144 15660 13340 328364 0 134588 277968 0 0 4236 0 70868 49248 73076 66216 6860 1468 0 0 0 254572 681732 768988 17460 751488 
509144 3988 12356 334908 0 141652 283768 0 0 11004 524 78172 49240 72028 65152 6876 1480 0 0 0 254572 688420 768988 17460 751488 
