Memory Changes in every five min. interval
MemTotal: MemFree: Buffers: Cached: SwapCached: Active: Inactive: SwapTotal: SwapFree: Dirty: Writeback: AnonPages: Mapped: Slab: SReclaimable: SUnreclaim: PageTables: NFS_Unstable: Bounce: WritebackTmp: CommitLimit: Committed_AS: VmallocTotal: VmallocUsed: VmallocChunk: 
509144 5348 39460 403868 0 76148 411744 0 0 8 0 44580 44440 8120 4576 3544 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5348 39460 403868 0 76148 411744 0 0 8 0 44580 44440 8120 4576 3544 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403872 0 76152 411748 0 0 8 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5332 39464 403876 0 76152 411752 0 0 8 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403880 0 76152 411756 0 0 8 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403888 0 76152 411764 0 0 8 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403888 0 76152 411764 0 0 4 0 44580 44440 8140 4576 3564 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403892 0 76152 411768 0 0 0 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403892 0 76152 411768 0 0 20 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5224 39464 403896 0 76152 411772 0 0 8 0 44580 44440 8120 4576 3544 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403904 0 76152 411780 0 0 4 0 44580 44440 8140 4576 3564 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403904 0 76152 411780 0 0 8 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39464 403908 0 76152 411784 0 0 4 0 44580 44440 8140 4576 3564 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39468 403908 0 76172 411768 0 0 24 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39468 403912 0 76172 411772 0 0 4 0 44580 44440 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39468 403916 0 76172 411776 0 0 8 0 44580 44440 8140 4576 3564 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39468 403924 0 76172 411784 0 0 4 0 44580 44444 8136 4576 3560 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5208 39472 403928 0 76176 411788 0 0 20 0 44580 44444 8140 4576 3564 1256 0 0 0 254572 634552 768988 17460 751488 
509144 5224 39472 403928 0 76176 411788 0 0 4 0 44580 44444 8120 4576 3544 1256 0 0 0 254572 634552 768988 17460 751488 
509144 4120 39640 403524 0 77484 411372 0 0 56 0 45708 47332 8288 4592 3696 1264 0 0 0 254572 653172 768988 17460 751488 
509144 4080 39640 403532 0 77488 411376 0 0 8 0 45708 47332 8328 4592 3736 1264 0 0 0 254572 653172 768988 17460 751488 
509144 4940 39520 402744 0 78592 409364 0 0 8 0 45708 47332 8400 4660 3740 1264 0 0 0 254572 653172 768988 17460 751488 
509144 4940 39520 402748 0 78632 409328 0 0 4 0 45708 47332 8404 4660 3744 1264 0 0 0 254572 653172 768988 17460 751488 
509144 4940 39520 402752 0 78632 409332 0 0 8 0 45708 47332 8404 4660 3744 1264 0 0 0 254572 653172 768988 17460 751488 
509144 6064 39472 401676 0 78528 408312 0 0 0 0 45708 47332 8396 4660 3736 1264 0 0 0 254572 653172 768988 17460 751488 
509144 6064 39472 401684 0 78652 408196 0 0 8 0 45708 47332 8396 4660 3736 1264 0 0 0 254572 653172 768988 17460 751488 
509144 6064 39472 401684 0 78652 408196 0 0 8 0 45708 47332 8396 4660 3736 1264 0 0 0 254572 653172 768988 17460 751488 
509144 6056 39492 401688 0 78672 408200 0 0 20 0 45708 47332 8400 4660 3740 1264 0 0 0 254572 653172 768988 17460 751488 
509144 6056 39492 401688 0 78672 408200 0 0 4 0 45708 47332 8404 4660 3744 1264 0 0 0 254572 653172 768988 17460 751488 
509144 5932 39492 401692 0 78672 408204 0 0 8 0 45708 47332 8412 4664 3748 1264 0 0 0 254572 653172 768988 17460 751488 
509144 5940 39512 401700 0 78692 408212 0 0 8 0 45708 47332 8396 4664 3732 1264 0 0 0 254572 653172 768988 17460 751488 
509144 5940 39512 401700 0 78692 408212 0 0 8 0 45708 47332 8392 4664 3728 1264 0 0 0 254572 653172 768988 17460 751488 
509144 5940 39512 401704 0 78692 408216 0 0 8 0 45708 47332 8396 4664 3732 1264 0 0 0 254572 653172 768988 17460 751488 
509144 5932 39540 401704 0 78720 408216 0 0 20 0 45708 47332 8408 4664 3744 1264 0 0 0 254572 653172 768988 17460 751488 
509144 5932 39540 401708 0 78720 408220 0 0 8 0 45708 47332 8404 4664 3740 1264 0 0 0 254572 653172 768988 17460 751488 
509144 5932 39540 401712 0 78720 408224 0 0 8 0 45708 47332 8404 4664 3740 1264 0 0 0 254572 653172 768988 17460 751488 
/etc/tejas/mem_watch_output.txt already exists. It will resume at new time stamp.Wed Dec 31 11:32:18 IST 2014
Memory Changes in every five min. interval
MemTotal: MemFree: Buffers: Cached: SwapCached: Active: Inactive: SwapTotal: SwapFree: Dirty: Writeback: AnonPages: Mapped: Slab: SReclaimable: SUnreclaim: PageTables: NFS_Unstable: Bounce: WritebackTmp: CommitLimit: Committed_AS: VmallocTotal: VmallocUsed: VmallocChunk: 
509144 6000 39568 400220 0 79896 406764 0 0 16 0 46888 47392 8476 4692 3784 1372 0 0 0 254572 655368 768988 17460 751488 
509144 7172 39584 400228 0 78740 406764 0 0 68 0 45708 47512 8464 4692 3772 1264 0 0 0 254572 653172 768988 17460 751488 
509144 5916 39836 393676 0 85860 400700 0 0 64 0 53064 48836 8780 4968 3812 1272 0 0 0 254572 660672 768988 17460 751488 
509144 6644 40172 384364 0 92708 392660 0 0 756 0 60848 49156 9104 5288 3816 1320 0 0 0 254572 669156 768988 17460 751488 
509144 6552 40196 384616 0 92936 392720 0 0 8 0 60860 48836 9060 5288 3772 1280 0 0 0 254572 668428 768988 17460 751488 
509144 6552 40196 384624 0 92936 392728 0 0 8 0 60860 48836 9060 5288 3772 1280 0 0 0 254572 668428 768988 17460 751488 
509144 6180 40228 384912 0 92968 393016 0 0 8 0 60860 48836 9060 5292 3768 1280 0 0 0 254572 668428 768988 17460 751488 
509144 6180 40228 384916 0 92968 393020 0 0 0 0 60860 48836 9060 5292 3768 1280 0 0 0 254572 668428 768988 17460 751488 
509144 6180 40228 384920 0 92968 393024 0 0 8 0 60860 48836 9060 5292 3768 1280 0 0 0 254572 668428 768988 17460 751488 
509144 6188 40312 384920 0 93052 393024 0 0 8 0 60860 48836 9056 5296 3760 1280 0 0 0 254572 668428 768988 17460 751488 
509144 6056 40312 384928 0 93028 393056 0 0 8 0 60860 48840 9068 5300 3768 1280 0 0 0 254572 668428 768988 17460 751488 
509144 6056 40316 384928 0 93032 393056 0 0 8 0 60860 48840 9068 5300 3768 1280 0 0 0 254572 668428 768988 17460 751488 
509144 5932 40412 384932 0 93132 393056 0 0 8 0 60860 48840 9072 5304 3768 1280 0 0 0 254572 668428 768988 17460 751488 
509144 6700 40412 384932 0 92488 393052 0 0 4 0 60212 48620 9072 5304 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6700 40412 384940 0 92488 393060 0 0 16 0 60212 48620 9080 5304 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6700 40432 384944 0 92508 393064 0 0 8 0 60212 48620 9080 5304 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6576 40432 384944 0 92508 393064 0 0 8 0 60212 48620 9076 5304 3772 1220 0 0 0 254572 667180 768988 17460 751488 
509144 6700 40432 384948 0 92508 393068 0 0 16 0 60212 48620 9068 5304 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6576 40452 384948 0 92528 393068 0 0 4 0 60212 48620 9076 5308 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6700 40452 384956 0 92528 393076 0 0 8 0 60212 48620 9076 5308 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6684 40452 384960 0 92528 393080 0 0 20 0 60212 48620 9096 5308 3788 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6576 40548 384960 0 92624 393080 0 0 8 0 60212 48620 9080 5312 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6576 40548 384964 0 92624 393084 0 0 8 0 60212 48620 9076 5312 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6576 40548 384964 0 92624 393084 0 0 12 0 60212 48620 9084 5312 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6584 40568 384972 0 92644 393092 0 0 8 0 60212 48620 9080 5316 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6584 40568 384972 0 92644 393092 0 0 8 0 60212 48620 9080 5316 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6584 40568 384976 0 92644 393096 0 0 24 0 60212 48620 9080 5316 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6460 40664 384980 0 92740 393100 0 0 0 0 60212 48620 9084 5320 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6460 40664 384980 0 92740 393100 0 0 8 0 60212 48620 9080 5320 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6460 40664 384988 0 92740 393108 0 0 16 0 60212 48620 9080 5320 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6212 40764 384988 0 92840 393108 0 0 16 0 60212 48620 9084 5324 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6336 40764 384996 0 92840 393116 0 0 8 0 60212 48620 9088 5328 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6336 40764 385000 0 92840 393120 0 0 20 0 60212 48620 9092 5328 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6336 40764 385000 0 92840 393120 0 0 8 0 60212 48620 9096 5328 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6336 40764 385008 0 92840 393128 0 0 8 0 60212 48620 9096 5328 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6336 40764 385008 0 92840 393128 0 0 12 0 60212 48620 9096 5328 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6336 40776 385012 0 92852 393132 0 0 16 0 60212 48620 9096 5328 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6336 40776 385012 0 92852 393132 0 0 4 0 60212 48620 9092 5328 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6336 40776 385016 0 92852 393136 0 0 20 0 60212 48620 9088 5328 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6212 40872 385024 0 92948 393144 0 0 4 0 60212 48620 9092 5332 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6212 40872 385024 0 92948 393144 0 0 8 0 60212 48620 9096 5332 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6212 40872 385028 0 92948 393148 0 0 8 0 60212 48620 9096 5332 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6212 40884 385028 0 92960 393148 0 0 8 0 60212 48620 9104 5336 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6212 40884 385032 0 92960 393152 0 0 8 0 60212 48620 9100 5336 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6212 40884 385036 0 92960 393156 0 0 24 0 60212 48620 9100 5336 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6088 40976 385040 0 93052 393160 0 0 8 0 60212 48620 9108 5340 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6088 40976 385044 0 93052 393164 0 0 8 0 60212 48620 9108 5340 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6088 40976 385044 0 93052 393164 0 0 8 0 60212 48620 9100 5340 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 40996 385048 0 93072 393168 0 0 8 0 60212 48620 9112 5340 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 40996 385048 0 93072 393168 0 0 4 0 60212 48620 9116 5340 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 40996 385056 0 93072 393176 0 0 8 0 60212 48620 9116 5344 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41092 385060 0 93168 393180 0 0 16 0 60212 48620 9120 5348 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41092 385060 0 93168 393180 0 0 8 0 60212 48620 9120 5348 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41092 385064 0 93168 393184 0 0 12 0 60212 48620 9120 5348 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5840 41092 385064 0 93168 393184 0 0 20 0 60212 48620 9112 5348 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5840 41092 385072 0 93168 393192 0 0 4 0 60212 48620 9112 5348 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5840 41092 385072 0 93168 393192 0 0 12 0 60212 48620 9112 5348 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5840 41168 385076 0 93244 393196 0 0 12 0 60212 48620 9112 5352 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5840 41168 385080 0 93244 393200 0 0 20 0 60212 48620 9112 5352 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5840 41168 385080 0 93244 393200 0 0 8 0 60212 48620 9112 5352 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5824 41168 385088 0 93396 393208 0 0 20 0 60364 48844 9120 5352 3768 1236 0 0 0 254572 667536 768988 17460 751488 
509144 5832 41168 385088 0 93244 393208 0 0 4 0 60212 48620 9124 5352 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41168 385092 0 93244 393212 0 0 4 0 60212 48620 9128 5352 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41168 385096 0 93244 393216 0 0 16 0 60212 48620 9128 5356 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41168 385100 0 93244 393220 0 0 16 0 60212 48620 9124 5360 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41168 385108 0 93244 393228 0 0 8 0 60212 48620 9128 5360 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5700 41168 385108 0 93388 393228 0 0 20 0 60356 48828 9128 5360 3768 1236 0 0 0 254572 667536 768988 17460 751488 
509144 5708 41168 385112 0 93248 393232 0 0 8 0 60216 48620 9128 5360 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41168 385112 0 93248 393232 0 0 4 0 60216 48620 9132 5360 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41168 385116 0 93248 393236 0 0 16 0 60216 48620 9128 5360 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41168 385124 0 93248 393244 0 0 12 0 60216 48620 9124 5360 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41168 385124 0 93248 393244 0 0 24 0 60216 48620 9128 5360 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41168 385128 0 93248 393248 0 0 24 0 60216 48620 9124 5360 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41168 385128 0 93248 393248 0 0 24 0 60216 48620 9124 5360 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41168 385132 0 93248 393252 0 0 16 0 60216 48620 9128 5360 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41172 385140 0 93248 393264 0 0 28 0 60216 48620 9120 5360 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41172 385140 0 93252 393260 0 0 28 0 60216 48620 9116 5360 3756 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41172 385144 0 93252 393264 0 0 16 0 60216 48620 9124 5360 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5576 41172 385144 0 93384 393264 0 0 8 0 60348 48812 9128 5360 3768 1236 0 0 0 254572 667536 768988 17460 751488 
509144 5708 41172 385148 0 93252 393268 0 0 16 0 60216 48620 9132 5360 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41172 385152 0 93252 393272 0 0 4 0 60216 48620 9128 5360 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41172 385156 0 93252 393276 0 0 8 0 60216 48620 9132 5360 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41172 385160 0 93252 393280 0 0 12 0 60216 48620 9128 5360 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41172 385160 0 93252 393280 0 0 12 0 60216 48620 9132 5360 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41172 385164 0 93252 393284 0 0 4 0 60216 48620 9124 5360 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41172 385168 0 93252 393288 0 0 12 0 60216 48620 9136 5364 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41172 385172 0 93252 393292 0 0 12 0 60216 48620 9136 5364 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41188 385172 0 93268 393292 0 0 4 0 60216 48620 9128 5364 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41188 385176 0 93268 393296 0 0 8 0 60216 48620 9124 5364 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5716 41188 385184 0 93268 393304 0 0 8 0 60216 48620 9124 5364 3760 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5584 41276 385184 0 93356 393304 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5584 41276 385192 0 93356 393312 0 0 8 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5584 41276 385192 0 93356 393312 0 0 12 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384632 0 93372 392752 0 0 8 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384632 0 93372 392752 0 0 0 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384636 0 93372 392756 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6088 41292 384644 0 93372 392764 0 0 8 0 60216 48620 9132 5368 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6088 41292 384644 0 93372 392764 0 0 4 0 60216 48620 9132 5368 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6088 41292 384652 0 93372 392772 0 0 8 0 60216 48620 9132 5368 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384652 0 93372 392772 0 0 20 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384656 0 93372 392776 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384664 0 93372 392784 0 0 20 0 60216 48620 9132 5368 3764 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384664 0 93372 392784 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384668 0 93372 392788 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384668 0 93372 392788 0 0 16 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384672 0 93372 392792 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384676 0 93372 392796 0 0 4 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384680 0 93372 392800 0 0 20 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384684 0 93372 392804 0 0 0 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384684 0 93372 392804 0 0 4 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41292 384688 0 93372 392808 0 0 16 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41308 384692 0 93388 392812 0 0 4 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41308 384696 0 93388 392816 0 0 0 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 6080 41308 384700 0 93388 392820 0 0 16 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41320 384700 0 93400 392820 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41320 384704 0 93400 392824 0 0 4 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41320 384708 0 93400 392828 0 0 16 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41344 384712 0 93424 392832 0 0 24 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41344 384712 0 93424 392832 0 0 8 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41344 384716 0 93424 392836 0 0 20 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41364 384720 0 93444 392840 0 0 0 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41364 384724 0 93444 392844 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5956 41364 384728 0 93444 392848 0 0 16 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384728 0 93496 392848 0 0 8 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384732 0 93496 392852 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384736 0 93496 392856 0 0 20 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384740 0 93496 392860 0 0 12 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384744 0 93496 392864 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384744 0 93496 392864 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384748 0 93496 392868 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41416 384748 0 93496 392868 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384756 0 93496 392876 0 0 24 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384764 0 93496 392884 0 0 0 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384764 0 93496 392884 0 0 8 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384768 0 93496 392888 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384768 0 93496 392888 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384772 0 93496 392892 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384776 0 93496 392896 0 0 8 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41416 384780 0 93496 392900 0 0 4 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384784 0 93496 392904 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384784 0 93496 392904 0 0 16 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384788 0 93496 392908 0 0 20 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384792 0 93496 392912 0 0 4 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384796 0 93496 392916 0 0 12 0 60216 48620 9136 5368 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384800 0 93496 392920 0 0 20 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384800 0 93496 392920 0 0 20 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384804 0 93496 392924 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384808 0 93496 392928 0 0 20 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384812 0 93496 392932 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384812 0 93496 392932 0 0 20 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384816 0 93496 392936 0 0 16 0 60216 48620 9144 5368 3776 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384820 0 93496 392940 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384828 0 93516 392928 0 0 4 0 60216 48620 9140 5372 3768 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384832 0 93516 392932 0 0 8 0 60216 48620 9144 5372 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5832 41416 384832 0 93516 392932 0 0 4 0 60216 48620 9144 5372 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5692 41416 384836 0 93516 392936 0 0 8 0 60216 48620 9156 5368 3788 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5816 41416 384840 0 93516 392940 0 0 8 0 60216 48620 9148 5368 3780 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5816 41416 384844 0 93516 392944 0 0 8 0 60216 48620 9152 5368 3784 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5692 41416 384848 0 93516 392948 0 0 8 0 60216 48620 9160 5372 3788 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5692 41416 384848 0 93516 392948 0 0 28 0 60216 48620 9156 5372 3784 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5692 41416 384852 0 93516 392952 0 0 0 0 60216 48620 9160 5372 3788 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5692 41416 384852 0 93516 392952 0 0 8 0 60216 48620 9152 5368 3784 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41416 384860 0 93516 392960 0 0 4 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
509144 5708 41416 384864 0 93516 392964 0 0 8 0 60216 48620 9140 5368 3772 1216 0 0 0 254572 667180 768988 17460 751488 
