Memory Changes in every five min. interval
MemTotal: MemFree: Buffers: Cached: SwapCached: Active: Inactive: SwapTotal: SwapFree: Dirty: Writeback: AnonPages: Mapped: Slab: SReclaimable: SUnreclaim: PageTables: NFS_Unstable: Bounce: WritebackTmp: CommitLimit: Committed_AS: VmallocTotal: VmallocUsed: VmallocChunk: 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4816 1416 3400 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4816 1416 3400 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399688 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4836 1416 3420 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4816 1416 3400 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4816 1416 3400 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48844 0 61064 35664 0 0 0 0 46072 46524 4812 1416 3396 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4812 1416 3396 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61060 35668 0 0 0 0 46068 46524 4832 1416 3416 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399712 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4832 1416 3416 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4832 1416 3416 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61064 35668 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399572 1828 48848 0 61256 35668 0 0 0 0 46264 46744 4824 1416 3408 1296 0 0 0 254572 669856 768988 17492 751480 
509144 399704 1828 48848 0 61068 35668 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61068 35668 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61068 35668 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48848 0 61068 35668 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61068 35672 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61068 35672 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61068 35672 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61068 35672 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61068 35672 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61068 35672 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61068 35672 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61068 35672 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1828 48852 0 61064 35672 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1844 48868 0 61072 35696 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48872 0 61072 35704 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48872 0 61072 35704 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48872 0 61084 35692 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48872 0 61084 35692 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48872 0 61084 35692 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48872 0 61084 35692 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48872 0 61084 35692 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48872 0 61084 35692 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399688 1848 48872 0 61084 35692 0 0 0 0 46072 46524 4840 1416 3424 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399688 1848 48872 0 61092 35688 0 0 0 0 46076 46524 4840 1416 3424 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399688 1848 48872 0 61092 35688 0 0 0 0 46076 46524 4836 1416 3420 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399688 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4836 1416 3420 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399688 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4836 1416 3420 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399688 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4836 1416 3420 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399688 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4836 1416 3420 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48876 0 61092 35692 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61088 35696 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399580 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399580 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48880 0 61092 35696 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399580 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4832 1416 3416 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4832 1416 3416 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4820 1416 3404 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399704 1848 48884 0 61088 35700 0 0 0 0 46072 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399580 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4824 1416 3408 1276 0 0 0 254572 668592 768988 17492 751480 
509144 399580 1848 48884 0 61092 35700 0 0 0 0 46076 46524 4828 1416 3412 1276 0 0 0 254572 668592 768988 17492 751480 
509144 398300 1848 48884 0 62264 35700 0 0 4 0 47248 46568 4832 1416 3416 1384 0 0 0 254572 670788 768988 17492 751480 
509144 398168 1848 48884 0 62364 35700 0 0 0 0 47348 46584 4840 1416 3424 1404 0 0 0 254572 671264 768988 17492 751480 
509144 398168 1848 48884 0 62364 35700 0 0 0 0 47348 46584 4840 1416 3424 1404 0 0 0 254572 671264 768988 17492 751480 
509144 398160 1848 48884 0 62364 35700 0 0 0 0 47348 46584 4860 1416 3444 1404 0 0 0 254572 671264 768988 17492 751480 
509144 398160 1848 48884 0 62364 35700 0 0 0 0 47348 46584 4848 1416 3432 1404 0 0 0 254572 671264 768988 17492 751480 
509144 398160 1848 48884 0 62364 35700 0 0 0 0 47348 46584 4852 1416 3436 1404 0 0 0 254572 671264 768988 17492 751480 
509144 398160 1848 48884 0 62364 35700 0 0 0 0 47348 46584 4852 1416 3436 1404 0 0 0 254572 671264 768988 17492 751480 
509144 398168 1848 48884 0 62364 35700 0 0 0 0 47348 46584 4844 1416 3428 1404 0 0 0 254572 671264 768988 17492 751480 
